Tick;Step;DateTime;Aircraft__acceleration_x;Aircraft__acceleration_z;Aircraft__angle_of_attack;Aircraft__callsign;Aircraft__climb_angle;Aircraft__drag;Aircraft__drag_coefficient;Aircraft__flight_phase;Aircraft__heading_bearing;Aircraft__height;Aircraft__lift;Aircraft__lift_coefficient;Aircraft__pitch;Aircraft__rate_of_climb;Aircraft__true_air_speed;Aircraft__true_air_speed_x;Brake__deceleration_application;Brake__deceleration_force;Brake__parking_brake;CIP__master_switch;Engine__failure;Engine__failure_probability;Engine__fuel_consumption;Engine__ignition_switch;Engine__mixture_control;Engine__oil;Engine__oil_leakage;Engine__oil_pressure;Engine__oil_pump_condition;Engine__oil_temperature;Engine__power;Engine__RPM;Engine__running;Engine__throttle;event_info;Latitude;Longitude;LWT__fuel_quantity;LWT__water_sediments;Propeller__thrust;Propeller__thrust_coefficient;RWT__fuel_quantity;RWT__water_sediments;Tire__friction_force;TireLeftMainWheel__inflation;TireNoseWheel__inflation;TireRightMainWheel__inflation;0_Position;1_Position;ID
674;674;2019-01-01T19:11:14.0000000+01:00;-0.884703745510915;9.79686574581389;7.38654196239355;Cessna2;-7.02161208291856;1485.84296094548;0.0927581373374048;in-air;107;25.8810057882054;14228.7031790976;0.88826884018757;2;4.41032378342035;43.0751503339872;42.8487761834687;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5449906833054;9.5887874725944;26.2876174999999;False;1340.91904139377;0.0618720906633753;10.2876175000002;False;0;145000;207000;145000;9,58940696864182;53,5448781421816;be963075-8aed-4326-a2f1-c748863002ea
674;674;2019-01-01T19:11:14.0000000+01:00;-1.23769069280471;11.515649478579;7.40154485175115;Cessna1;-6.75354658707691;1617.14584806454;0.0929106608935015;in-air;107;32.4840409909038;15482.9936072423;0.889551904288923;2;6.11410462682784;44.7947651917461;44.3755418355187;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5386390088052;9.62374974993405;38.0768849999998;False;1259.95118678535;0.0581361078884988;35.0768849999998;False;0;145000;207000;145000;9,62439122323036;53,5385224576151;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
675;675;2019-01-01T19:11:15.0000000+01:00;1.02270563354552;-8.70886534861626;-2.41032378342035;Cessna2;5.87662565034488;614.907678735781;0.0401700492486872;in-air;107;21.5824642230095;771.959669564668;0.0504297783500888;2;-4.29854156519591;44.0815650403694;43.8714818170142;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5448781421816;9.58940696864182;26.2836674999999;False;1383.77864241559;0.0638496993320257;10.2836675000002;False;0;145000;207000;145000;9,59004124896472;53,5447629149107;be963075-8aed-4326-a2f1-c748863002ea
675;675;2019-01-01T19:11:15.0000000+01:00;0.954045759248071;-11.9535642287243;-4.11410462682784;Cessna1;7.84487486883016;672.217081029412;0.0406070150371845;in-air;107;26.6445813890074;-1577.27675450311;-0.095279490354258;2;-5.83945960189643;45.7041661115682;45.3295875947668;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5385224576151;9.62439122323036;38.0729349999998;False;1309.24215005176;0.0604104696165077;35.0729349999998;False;0;145000;207000;145000;9,62504648594947;53,5384034006113;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
676;676;2019-01-01T19:11:16.0000000+01:00;-0.584674821562596;7.76432367067323;6.29854156519591;Cessna2;-5.59599662970811;1319.11883379224;0.0822841074249245;in-air;107;25.0482463284868;12748.4164752933;0.795221813136456;2;3.46578210547732;43.4253302286134;43.2868069954516;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5447629149107;9.59004124896472;26.2797174999999;False;1340.15572200487;0.0618368699192611;10.2797175000002;False;0;145000;207000;145000;9,5906670745588;53,5446492232946;be963075-8aed-4326-a2f1-c748863002ea
676;676;2019-01-01T19:11:16.0000000+01:00;-1.33378282651233;12.1916284069919;7.83945960189643;Cessna1;-7.34054369181967;1679.53958907556;0.0974596208899487;in-air;107;32.9967501941028;15975.21112012;0.927002870031032;2;6.35216880509542;44.4520065434035;43.9958047682545;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5384034006113;9.62504648594947;38.0689849999998;False;1269.82428016645;0.0585916677768637;35.0689849999998;False;0;145000;207000;145000;9,62568246640964;53,5382878468051;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
677;677;2019-01-01T19:11:17.0000000+01:00;0.905804012521972;-6.96110600025012;-1.46578210547732;Cessna2;4.57765322071795;640.209177131873;0.0411511226033811;in-air;107;21.552922433714;2041.27115910495;0.131208053141935;2;-3.4953238947728;44.3306232398264;44.1926110079735;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5446492232946;9.5906670745588;26.2757674999999;False;1368.60013838953;0.0631493395427733;10.2757675000002;False;0;145000;207000;145000;9,59130599420009;53,5445331525742;be963075-8aed-4326-a2f1-c748863002ea
677;677;2019-01-01T19:11:17.0000000+01:00;0.99701873272395;-12.3769460335371;-4.35216880509542;Cessna1;8.21566182781504;666.649948946923;0.0408941478134593;in-air;107;26.9719729656612;-1885.12888422516;-0.115639008689196;2;-6.02477722844166;45.3944061228093;44.9928235009784;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5382878468051;9.62568246640964;38.0650349999998;False;1324.09898107968;0.0610959869131929;35.0650349999998;False;0;145000;207000;145000;9,62633285743842;53,5381696743168;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
678;678;2019-01-01T19:11:18.0000000+01:00;-0.417294459356972;6.4324741949363;5.4953238947728;Cessna2;-4.52227780661343;1220.74523346696;0.0752945278961204;in-air;107;24.4900727338775;11779.1787367135;0.726529727636955;2;2.93715030016351;43.8737414727458;43.7753165486166;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5445331525742;9.59130599420009;26.2718174999999;False;1329.36032529251;0.0613387535203473;10.2718175000002;False;0;145000;207000;145000;9,59193887904072;53,5444181778825;be963075-8aed-4326-a2f1-c748863002ea
678;678;2019-01-01T19:11:18.0000000+01:00;-1.33301582920853;12.2656610927901;8.02477722844166;Cessna1;-7.62683942902242;1690.53717798444;0.0994411412830145;in-air;107;33.2128568300096;16028.8327140882;0.94285144348249;2;6.24088386434845;44.1035989160094;43.6598076717699;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5381696743168;9.62633285743842;38.0610849999997;False;1283.25078839449;0.0592111877543814;35.0610849999997;False;0;145000;207000;145000;9,62696397742842;53,5380550030108;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
679;679;2019-01-01T19:11:19.0000000+01:00;0.803735487522323;-5.915317678627;-0.937150300163508;Cessna2;3.83856644217955;668.266772075031;0.0420810507266581;in-air;107;21.511905355414;2801.58837104943;0.176417244256025;2;-2.97816737846349;44.6784216526829;44.5790520361389;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5444181778825;9.59193887904072;26.2678674999999;False;1349.16380872342;0.0622525170545084;10.2678675000002;False;0;145000;207000;145000;9,59258338216315;53,5443010921699;be963075-8aed-4326-a2f1-c748863002ea
679;679;2019-01-01T19:11:19.0000000+01:00;1.0265377970827;-12.1245062351794;-4.24088386434845;Cessna1;8.13494885355156;653.976083831807;0.0407530256482734;in-air;107;27.3292344591787;-1702.96841591126;-0.106121794431981;2;-5.88362237083092;45.0720144165333;44.6863454688526;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5380550030108;9.62696397742842;38.0571349999997;False;1339.20066640276;0.0617928021679813;35.0571349999997;False;0;145000;207000;145000;9,62760993464234;53,5379376354911;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
680;680;2019-01-01T19:11:20.0000000+01:00;-0.343873521641967;5.68588549845962;4.97816737846349;Cessna2;-3.82204725213363;1171.36248908561;0.0711281837018335;in-air;107;24.2196234754101;11236.3739564867;0.682301916244023;2;2.70771811999612;44.317973279774;44.2351785144969;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5443010921699;9.59258338216315;26.2639174999999;False;1314.28504629788;0.0606431566946342;10.2639175000002;False;0;145000;207000;145000;9,59322291196736;53,5441849096454;be963075-8aed-4326-a2f1-c748863002ea
680;680;2019-01-01T19:11:20.0000000+01:00;-1.22517069047373;11.6770873323067;7.88362237083092;Cessna1;-7.50069744361749;1641.26328351556;0.0979287854839457;in-air;107;33.1226994206545;15599.6479693098;0.930779720082083;2;5.79346496147578;43.8456149389724;43.4611747783789;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5379376354911;9.62760993464234;38.0531849999997;False;1297.22481684893;0.0598559711669335;35.0531849999997;False;0;145000;207000;145000;9,62823817987894;53,5378234858966;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
681;681;2019-01-01T19:11:21.0000000+01:00;0.72947972626181;-5.40041204568888;-0.707718119996122;Cessna2;3.50281144257369;689.786019524187;0.0425697065815901;in-air;107;21.5269295497174;3176.54637594913;0.196038544330379;2;-2.69269392569276;45.0452116354857;44.9646582407587;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5441849096454;9.59322291196736;26.2599674999999;False;1329.90863623935;0.0613640534404519;10.2599675000002;False;0;145000;207000;145000;9,5938729864062;53,5440668111331;be963075-8aed-4326-a2f1-c748863002ea
681;681;2019-01-01T19:11:21.0000000+01:00;1.03203046167551;-11.2593288790446;-3.79346496147578;Cessna1;7.59288390934189;639.28777691377;0.0403078952586353;in-air;107;27.6568355030857;-1076.23591479022;-0.067858022777115;2;-5.46586391756879;44.8276809672214;44.4932052400544;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5378234858966;9.62823817987894;38.0492349999997;False;1350.38294983538;0.0623087701220552;35.0492349999997;False;0;145000;207000;145000;9,62888134167201;53,5377066256621;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
682;682;2019-01-01T19:11:22.0000000+01:00;-0.331169858274646;5.37795088858337;4.69269392569276;Cessna2;-3.42704635866259;1154.05088059194;0.0689403914057194;in-air;107;24.212186512608;11012.9359339666;0.657887903022383;2;2.68525696289062;44.7141911494113;44.6334883824841;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5440668111331;9.5938729864062;26.2560174999999;False;1298.38658006345;0.0599095767290286;10.2560175000002;False;0;145000;207000;145000;9,59451827118522;53,5439495824428;be963075-8aed-4326-a2f1-c748863002ea
682;682;2019-01-01T19:11:22.0000000+01:00;-1.04979887290357;10.6329491377032;7.46586391756879;Cessna1;-7.00353338611401;1551.20569748951;0.0935670415070343;in-air;107;32.8239207232201;14838.6716408627;0.895052543693514;2;5.16708522013442;43.74960944344;43.4434063671508;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5377066256621;9.62888134167201;38.0452849999997;False;1307.81541985325;0.0603446380655573;35.0452849999997;False;0;145000;207000;145000;9,62950932663474;53,5375925227366;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
683;683;2019-01-01T19:11:23.0000000+01:00;0.683305796339009;-5.27955334924904;-0.685256962890615;Cessna2;3.44290068269325;703.009728583484;0.0426203123682988;in-air;107;21.6178901262496;3265.28385258848;0.197959447942343;2;-2.59429638635842;45.3909925908884;45.3167941788231;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5439495824428;9.59451827118522;26.2520674999999;False;1312.7346219062;0.0605716177011773;10.2520675000002;False;0;145000;207000;145000;9,59517343295616;53,5438305590407;be963075-8aed-4326-a2f1-c748863002ea
683;683;2019-01-01T19:11:23.0000000+01:00;1.00708109182026;-10.0862475980719;-3.16708522013442;Cessna1;6.78279892033905;631.844936370091;0.0400136528577211;in-air;107;27.9047583452826;-225.638805588159;-0.0142893173915492;2;-4.91916237793752;44.7218514133825;44.4504874589711;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5375925227366;9.62950932663474;38.0413349999997;False;1354.54429611147;0.0625007811131201;35.0413349999997;False;0;145000;207000;145000;9,63015186742681;53,5374757747009;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
684;684;2019-01-01T19:11:24.0000000+01:00;-0.360395596713416;5.41376444236943;4.59429638635842;Cessna2;-3.27649321935019;1159.33264147207;0.0682047710770131;in-air;107;24.4373581822606;11039.6244169734;0.649472833939883;2;2.81946805601101;45.0447241482549;44.9563985821097;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5438305590407;9.59517343295616;26.2481174999999;False;1283.3987475115;0.0592180148182232;10.2481175000002;False;0;145000;207000;145000;9,5958233825407;53,5437124822226;be963075-8aed-4326-a2f1-c748863002ea
684;684;2019-01-01T19:11:24.0000000+01:00;-0.868921174938651;9.47794206151289;6.91916237793752;Cessna1;-6.31500456740075;1453.96056513143;0.0881168838291046;in-air;107;32.4635380288579;13997.2250280227;0.848298008421304;2;4.55877968357537;43.8193495156294;43.5815662840324;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5374757747009;9.63015186742681;38.0373849999997;False;1312.40258871609;0.0605562971732351;35.0373849999997;False;0;145000;207000;145000;9,63078184608425;53,5373613088969;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
685;685;2019-01-01T19:11:25.0000000+01:00;0.662901097326229;-5.47856675281184;-0.819468056011006;Cessna2;3.58863980566631;708.502675880246;0.0423252647109009;in-air;107;21.7782594854597;3121.60331180824;0.186481563150851;2;-2.65909869680084;45.6967319304292;45.6192996794359;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5437124822226;9.5958233825407;26.2441674999999;False;1298.4077101369;0.0599105517034902;10.2441675000002;False;0;145000;207000;145000;9,59648291403967;53,5435926642855;be963075-8aed-4326-a2f1-c748863002ea
685;685;2019-01-01T19:11:25.0000000+01:00;0.95871897723286;-8.95154466129797;-2.55877968357537;Cessna1;5.97161588771251;635.152828518458;0.0400952047238177;in-air;107;28.0707730511353;597.74334631187;0.0377336615166751;2;-4.3927649777226;44.7563782639345;44.5402852612653;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5373613088969;9.63078184608425;38.0334349999997;False;1351.52142134695;0.0623613009687412;35.0334349999997;False;0;145000;207000;145000;9,63142568140212;53,5372443250062;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
686;686;2019-01-01T19:11:26.0000000+01:00;-0.42352306505659;5.74927516418906;4.65909869680084;Cessna2;-3.33593320277492;1183.33080444721;0.0686881686922806;in-air;107;24.868435952848;11284.3187715775;0.65501480097247;2;3.09017646738822;45.301295945883;45.1957766143793;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5435926642855;9.59648291403967;26.2402174999999;False;1270.14651382429;0.0586065361391416;10.2402175000002;False;0;145000;207000;145000;9,59713632070999;53,5434739587377;be963075-8aed-4326-a2f1-c748863002ea
686;686;2019-01-01T19:11:26.0000000+01:00;-0.726055949339777;8.48599077804493;6.3927649777226;Cessna1;-5.63255456945491;1374.04829640649;0.0831453906393607;in-air;107;32.1639988514577;13274.8836479601;0.803279906163629;2;4.09322580032233;44.0050132104334;43.8142293119255;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5372443250062;9.63142568140212;38.0294849999997;False;1310.90602666854;0.060487243472131;35.0294849999997;False;0;145000;207000;145000;9,63205901977027;53,5371292481101;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
687;687;2019-01-01T19:11:27.0000000+01:00;0.666203178519871;-5.97020705341797;-1.09017646738822;Cessna2;3.91140393338512;707.428601999898;0.0417837499532601;in-air;107;21.9884053668182;2765.2976773052;0.163330273003109;2;-2.88003058602974;45.9523205801487;45.8619797928992;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5434739587377;9.59713632070999;26.2362674999999;False;1287.2866374453;0.059397408108234;10.2362675000002;False;0;145000;207000;145000;9,59779935695986;53,5433535033978;be963075-8aed-4326-a2f1-c748863002ea
687;687;2019-01-01T19:11:27.0000000+01:00;0.902569122816343;-8.06863362292467;-2.09322580032233;Cessna1;5.33721187774096;645.449570197381;0.0404021108609059;in-air;107;28.1885910288553;1238.88462231221;0.0775483572469078;2;-3.97540782260234;44.8931612788556;44.7167984347418;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5371292481101;9.63205901977027;38.0255349999997;False;1343.47385156262;0.0619899735791333;35.0255349999997;False;0;145000;207000;145000;9,63270540305793;53,5370118006053;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
688;688;2019-01-01T19:11:28.0000000+01:00;-0.519348300211173;6.37491611297449;4.88003058602974;Cessna2;-3.59332929475787;1225.85326859605;0.0703670986571091;in-air;107;25.483290893763;11740.0567279114;0.673909146531979;2;3.49488552694475;45.4771201323056;45.342631492688;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5433535033978;9.59779935695986;26.2323174999999;False;1259.06805555665;0.0580953588397026;10.2323175000002;False;0;145000;207000;145000;9,59845488303827;53,5432344121336;be963075-8aed-4326-a2f1-c748863002ea
688;688;2019-01-01T19:11:28.0000000+01:00;-0.635240043480299;7.78224712389255;5.97540782260234;Cessna1;-5.08034683560773;1320.12424777245;0.0793963399375683;in-air;107;31.9954303301456;12762.6824710537;0.767587049246963;2;3.80683930129022;44.2456304697769;44.0815583912615;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5370118006053;9.63270540305793;38.0215849999997;False;1304.97718388077;0.0602136774422889;35.0215849999997;False;0;145000;207000;145000;9,63334260218038;53,5368960215664;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
689;689;2019-01-01T19:11:29.0000000+01:00;0.691402324849215;-6.75469143314202;-1.49488552694475;Cessna2;4.40748698723764;701.398402375376;0.0411078642745284;in-air;107;22.2234849875657;2196.25537764904;0.128719095553745;2;-3.25980590619728;46.1493077311051;46.0340338175372;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5432344121336;9.59845488303827;26.2283674999999;False;1279.6655599293;0.0590457597353889;10.2283675000002;False;0;145000;207000;145000;9,59912040293589;53,5431135048912;be963075-8aed-4326-a2f1-c748863002ea
689;689;2019-01-01T19:11:29.0000000+01:00;0.852192368807744;-7.50569990949851;-1.80683930129022;Cessna1;4.93576043282643;657.277517852952;0.040696218202403;in-air;107;28.2965697219373;1648.03758407648;0.102040455219621;2;-3.6988606082083;45.0857352958447;44.9337507600693;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5368960215664;9.63334260218038;38.0176349999997;False;1333.04432635077;0.0615087390604463;35.0176349999997;False;0;145000;207000;145000;9,63399211793684;53,5367780042335;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
690;690;2019-01-01T19:11:30.0000000+01:00;-0.650565963889354;7.29715911821427;5.25980590619728;Cessna2;-4.05052199959553;1289.05502172099;0.0733646964703228;in-air;107;26.2608381995827;12411.5956847629;0.7063879623302;2;4.03735321201699;45.5626971916904;45.3834678536479;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5431135048912;9.59912040293589;26.2244174999999;False;1250.52967197222;0.0577013845377897;10.2244175000002;False;0;145000;207000;145000;9,59977651567083;53,5429943063699;be963075-8aed-4326-a2f1-c748863002ea
690;690;2019-01-01T19:11:30.0000000+01:00;-0.59332454785329;7.38775691160728;5.6988606082083;Cessna1;-4.70586895217445;1291.38837324838;0.0770060079189744;in-air;107;31.9854660253362;12475.7907423778;0.743936418047829;2;3.68889630339898;44.4936102448228;44.340426212216;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5367780042335;9.63399211793684;38.0136849999997;False;1296.63008703986;0.0598285294083105;35.0136849999997;False;0;145000;207000;145000;9,63463305544529;53,5366615452751;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
691;691;2019-01-01T19:11:31.0000000+01:00;0.735951914938051;-7.8383133844685;-2.03735321201699;Cessna2;5.08370025325015;692.828246918725;0.0404531911561391;in-air;107;22.4598780271312;1409.9808452702;0.0823266443218515;2;-3.80096017245151;46.275783926624;46.1194197685859;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5429943063699;9.59977651567083;26.2204674999999;False;1275.95623292239;0.0588746056166192;10.2204675000002;False;0;145000;207000;145000;9,60044326621854;53,54287317486;be963075-8aed-4326-a2f1-c748863002ea
691;691;2019-01-01T19:11:31.0000000+01:00;0.815117465361534;-7.25406340223696;-1.68889630339898;Cessna1;4.75576334518296;667.024855259689;0.0408406623117937;in-air;107;28.4202989264983;1831.30099069038;0.112127074069707;2;-3.56516709883798;45.2960654059516;45.1555436775775;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5366615452751;9.63463305544529;38.0097349999997;False;1322.29567381052;0.0610127795103544;35.0097349999997;False;0;145000;207000;145000;9,63528577358672;53,5365429454001;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
