Tick;Step;DateTime;age;current_activity;event_info;flight_experience;Latitude;Longitude;myAircraft_callsign;state;takeoff_distance;0_Position;1_Position;ID
70;70;2020-01-01T19:01:10.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
71;71;2020-01-01T19:01:11.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5662283425329;9.47542028689424;Cessna1;Landing;0;9,47542028689424;53,5662283425329;e0cd5c62-a9ad-4830-8014-10c47c22d193
71;71;2020-01-01T19:01:11.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
72;72;2020-01-01T19:01:12.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5661411007931;9.47582388192743;Cessna1;Landing;0;9,47582388192743;53,5661411007931;e0cd5c62-a9ad-4830-8014-10c47c22d193
72;72;2020-01-01T19:01:12.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
73;73;2020-01-01T19:01:13.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5660538841593;9.47622735998481;Cessna1;Landing;0;9,47622735998481;53,5660538841593;e0cd5c62-a9ad-4830-8014-10c47c22d193
73;73;2020-01-01T19:01:13.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
74;74;2020-01-01T19:01:14.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5659666894974;9.47663073556646;Cessna1;Landing;0;9,47663073556646;53,5659666894974;e0cd5c62-a9ad-4830-8014-10c47c22d193
74;74;2020-01-01T19:01:14.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
75;75;2020-01-01T19:01:15.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5658795142052;9.47703402071023;Cessna1;Landing;0;9,47703402071023;53,5658795142052;e0cd5c62-a9ad-4830-8014-10c47c22d193
75;75;2020-01-01T19:01:15.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
76;76;2020-01-01T19:01:16.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5657923561229;9.47743722540817;Cessna1;Landing;0;9,47743722540817;53,5657923561229;e0cd5c62-a9ad-4830-8014-10c47c22d193
76;76;2020-01-01T19:01:16.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
77;77;2020-01-01T19:01:17.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5657052134587;9.47784035794993;Cessna1;Landing;0;9,47784035794993;53,5657052134587;e0cd5c62-a9ad-4830-8014-10c47c22d193
77;77;2020-01-01T19:01:17.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
78;78;2020-01-01T19:01:18.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5656180847253;9.47824342521632;Cessna1;Landing;0;9,47824342521632;53,5656180847253;e0cd5c62-a9ad-4830-8014-10c47c22d193
78;78;2020-01-01T19:01:18.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
79;79;2020-01-01T19:01:19.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5655309686902;9.47864643290947;Cessna1;Landing;0;9,47864643290947;53,5655309686902;e0cd5c62-a9ad-4830-8014-10c47c22d193
79;79;2020-01-01T19:01:19.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
80;80;2020-01-01T19:01:20.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5654438643309;9.4790493857596;Cessna1;Landing;0;9,4790493857596;53,5654438643309;e0cd5c62-a9ad-4830-8014-10c47c22d193
80;80;2020-01-01T19:01:20.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
81;81;2020-01-01T19:01:21.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5653567707991;9.47945228769142;Cessna1;Landing;0;9,47945228769142;53,5653567707991;e0cd5c62-a9ad-4830-8014-10c47c22d193
81;81;2020-01-01T19:01:21.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
82;82;2020-01-01T19:01:22.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5652696873919;9.47985514195714;Cessna1;Landing;0;9,47985514195714;53,5652696873919;e0cd5c62-a9ad-4830-8014-10c47c22d193
82;82;2020-01-01T19:01:22.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
83;83;2020-01-01T19:01:23.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5651826135263;9.48025795125352;Cessna1;Landing;0;9,48025795125352;53,5651826135263;e0cd5c62-a9ad-4830-8014-10c47c22d193
83;83;2020-01-01T19:01:23.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
84;84;2020-01-01T19:01:24.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5650955487191;9.48066071781663;Cessna1;Landing;0;9,48066071781663;53,5650955487191;e0cd5c62-a9ad-4830-8014-10c47c22d193
84;84;2020-01-01T19:01:24.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
85;85;2020-01-01T19:01:25.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5650084925694;9.48106344350127;Cessna1;Landing;0;9,48106344350127;53,5650084925694;e0cd5c62-a9ad-4830-8014-10c47c22d193
85;85;2020-01-01T19:01:25.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
86;86;2020-01-01T19:01:26.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5649214447444;9.48146612984652;Cessna1;Landing;0;9,48146612984652;53,5649214447444;e0cd5c62-a9ad-4830-8014-10c47c22d193
86;86;2020-01-01T19:01:26.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
87;87;2020-01-01T19:01:27.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5648344049697;9.48186877812282;Cessna1;Landing;0;9,48186877812282;53,5648344049697;e0cd5c62-a9ad-4830-8014-10c47c22d193
87;87;2020-01-01T19:01:27.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
88;88;2020-01-01T19:01:28.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5647473730192;9.48227138937601;Cessna1;Landing;0;9,48227138937601;53,5647473730192;e0cd5c62-a9ad-4830-8014-10c47c22d193
88;88;2020-01-01T19:01:28.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
89;89;2020-01-01T19:01:29.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5646603487041;9.48267396447986;Cessna1;Landing;0;9,48267396447986;53,5646603487041;e0cd5c62-a9ad-4830-8014-10c47c22d193
89;89;2020-01-01T19:01:29.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
90;90;2020-01-01T19:01:30.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5645733318666;9.48307650416423;Cessna1;Landing;0;9,48307650416423;53,5645733318666;e0cd5c62-a9ad-4830-8014-10c47c22d193
90;90;2020-01-01T19:01:30.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
91;91;2020-01-01T19:01:31.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5644863223755;9.48347900903631;Cessna1;Landing;0;9,48347900903631;53,5644863223755;e0cd5c62-a9ad-4830-8014-10c47c22d193
91;91;2020-01-01T19:01:31.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
92;92;2020-01-01T19:01:32.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5643993201217;9.48388147960129;Cessna1;Landing;0;9,48388147960129;53,5643993201217;e0cd5c62-a9ad-4830-8014-10c47c22d193
92;92;2020-01-01T19:01:32.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
93;93;2020-01-01T19:01:33.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5643123250145;9.48428391627894;Cessna1;Landing;0;9,48428391627894;53,5643123250145;e0cd5c62-a9ad-4830-8014-10c47c22d193
93;93;2020-01-01T19:01:33.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
94;94;2020-01-01T19:01:34.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5642253369786;9.48468631941746;Cessna1;Landing;0;9,48468631941746;53,5642253369786;e0cd5c62-a9ad-4830-8014-10c47c22d193
94;94;2020-01-01T19:01:34.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
95;95;2020-01-01T19:01:35.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5641383559514;9.48508868930691;Cessna1;Landing;0;9,48508868930691;53,5641383559514;e0cd5c62-a9ad-4830-8014-10c47c22d193
95;95;2020-01-01T19:01:35.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
96;96;2020-01-01T19:01:36.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5640513818808;9.48549102618837;Cessna1;Landing;0;9,48549102618837;53,5640513818808;e0cd5c62-a9ad-4830-8014-10c47c22d193
96;96;2020-01-01T19:01:36.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
97;97;2020-01-01T19:01:37.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5639644147235;9.4858933302625;Cessna1;Landing;0;9,4858933302625;53,5639644147235;e0cd5c62-a9ad-4830-8014-10c47c22d193
97;97;2020-01-01T19:01:37.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
98;98;2020-01-01T19:01:38.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5638774544433;9.48629560169707;Cessna1;Landing;0;9,48629560169707;53,5638774544433;e0cd5c62-a9ad-4830-8014-10c47c22d193
98;98;2020-01-01T19:01:38.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
99;99;2020-01-01T19:01:39.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5637905010096;9.48669784063335;Cessna1;Landing;0;9,48669784063335;53,5637905010096;e0cd5c62-a9ad-4830-8014-10c47c22d193
99;99;2020-01-01T19:01:39.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
100;100;2020-01-01T19:01:40.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5637035543971;9.48710004718872;Cessna1;Landing;0;9,48710004718872;53,5637035543971;e0cd5c62-a9ad-4830-8014-10c47c22d193
100;100;2020-01-01T19:01:40.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
101;101;2020-01-01T19:01:41.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5636166145845;9.4875022214621;Cessna1;Landing;0;9,4875022214621;53,5636166145845;e0cd5c62-a9ad-4830-8014-10c47c22d193
101;101;2020-01-01T19:01:41.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
102;102;2020-01-01T19:01:42.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5635296815539;9.48790436353649;Cessna1;Landing;0;9,48790436353649;53,5635296815539;e0cd5c62-a9ad-4830-8014-10c47c22d193
102;102;2020-01-01T19:01:42.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
103;103;2020-01-01T19:01:43.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5634427552903;9.48830647348152;Cessna1;Landing;0;9,48830647348152;53,5634427552903;e0cd5c62-a9ad-4830-8014-10c47c22d193
103;103;2020-01-01T19:01:43.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
104;104;2020-01-01T19:01:44.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.563355835781;9.48870855135611;Cessna1;Landing;0;9,48870855135611;53,563355835781;e0cd5c62-a9ad-4830-8014-10c47c22d193
104;104;2020-01-01T19:01:44.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
105;105;2020-01-01T19:01:45.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5632689230151;9.48911059721035;Cessna1;Landing;0;9,48911059721035;53,5632689230151;e0cd5c62-a9ad-4830-8014-10c47c22d193
105;105;2020-01-01T19:01:45.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
106;106;2020-01-01T19:01:46.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5631820169836;9.489512611087;Cessna1;Landing;0;9,489512611087;53,5631820169836;e0cd5c62-a9ad-4830-8014-10c47c22d193
106;106;2020-01-01T19:01:46.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
107;107;2020-01-01T19:01:47.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5630951176784;9.48991459302274;Cessna1;Landing;0;9,48991459302274;53,5630951176784;e0cd5c62-a9ad-4830-8014-10c47c22d193
107;107;2020-01-01T19:01:47.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
108;108;2020-01-01T19:01:48.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5630082250929;9.49031654304924;Cessna1;Landing;0;9,49031654304924;53,5630082250929;e0cd5c62-a9ad-4830-8014-10c47c22d193
108;108;2020-01-01T19:01:48.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
109;109;2020-01-01T19:01:49.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5629213392211;9.49071846119398;Cessna1;Landing;0;9,49071846119398;53,5629213392211;e0cd5c62-a9ad-4830-8014-10c47c22d193
109;109;2020-01-01T19:01:49.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
110;110;2020-01-01T19:01:50.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5628344600578;9.491120347481;Cessna1;Landing;0;9,491120347481;53,5628344600578;e0cd5c62-a9ad-4830-8014-10c47c22d193
110;110;2020-01-01T19:01:50.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
111;111;2020-01-01T19:01:51.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5627475875985;9.49152220193151;Cessna1;Landing;0;9,49152220193151;53,5627475875985;e0cd5c62-a9ad-4830-8014-10c47c22d193
111;111;2020-01-01T19:01:51.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
112;112;2020-01-01T19:01:52.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5626607218393;9.49192402456429;Cessna1;Landing;0;9,49192402456429;53,5626607218393;e0cd5c62-a9ad-4830-8014-10c47c22d193
112;112;2020-01-01T19:01:52.0000000+01:00;37;Check_RWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
113;113;2020-01-01T19:01:53.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5625738627764;9.49232581539621;Cessna1;Landing;0;9,49232581539621;53,5625738627764;e0cd5c62-a9ad-4830-8014-10c47c22d193
113;113;2020-01-01T19:01:53.0000000+01:00;37;Check_RWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
114;114;2020-01-01T19:01:54.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5624870104066;9.49272757444248;Cessna1;Landing;0;9,49272757444248;53,5624870104066;e0cd5c62-a9ad-4830-8014-10c47c22d193
114;114;2020-01-01T19:01:54.0000000+01:00;37;Check_RWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
115;115;2020-01-01T19:01:55.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5624001647271;9.49312930171698;Cessna1;Landing;0;9,49312930171698;53,5624001647271;e0cd5c62-a9ad-4830-8014-10c47c22d193
115;115;2020-01-01T19:01:55.0000000+01:00;37;Check_RWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
116;116;2020-01-01T19:01:56.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.562313325735;9.49353099723248;Cessna1;Landing;0;9,49353099723248;53,562313325735;e0cd5c62-a9ad-4830-8014-10c47c22d193
116;116;2020-01-01T19:01:56.0000000+01:00;37;Check_RWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
117;117;2020-01-01T19:01:57.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5622264934278;9.4939326610008;Cessna1;Landing;0;9,4939326610008;53,5622264934278;e0cd5c62-a9ad-4830-8014-10c47c22d193
117;117;2020-01-01T19:01:57.0000000+01:00;37;Check_RWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
118;118;2020-01-01T19:01:58.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5621396678033;9.49433429303301;Cessna1;Landing;0;9,49433429303301;53,5621396678033;e0cd5c62-a9ad-4830-8014-10c47c22d193
118;118;2020-01-01T19:01:58.0000000+01:00;37;Check_RWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
119;119;2020-01-01T19:01:59.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5620528488591;9.49473589333954;Cessna1;Landing;0;9,49473589333954;53,5620528488591;e0cd5c62-a9ad-4830-8014-10c47c22d193
119;119;2020-01-01T19:01:59.0000000+01:00;37;Check_RWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
120;120;2020-01-01T19:02:00.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5619660365932;9.49513746193026;Cessna1;Landing;0;9,49513746193026;53,5619660365932;e0cd5c62-a9ad-4830-8014-10c47c22d193
120;120;2020-01-01T19:02:00.0000000+01:00;37;Check_RWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
121;121;2020-01-01T19:02:01.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5618792310036;9.49553899881469;Cessna1;Landing;0;9,49553899881469;53,5618792310036;e0cd5c62-a9ad-4830-8014-10c47c22d193
121;121;2020-01-01T19:02:01.0000000+01:00;37;Check_RWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
122;122;2020-01-01T19:02:02.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5617925934721;9.49593975749751;Cessna1;Landing;0;9,49593975749751;53,5617925934721;e0cd5c62-a9ad-4830-8014-10c47c22d193
122;122;2020-01-01T19:02:02.0000000+01:00;37;Check_RWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
123;123;2020-01-01T19:02:03.0000000+01:00;19;DescentAircraft;None;96.9972670064295;53.5617070947431;9.49633524766984;Cessna1;Landing;0;9,49633524766984;53,5617070947431;e0cd5c62-a9ad-4830-8014-10c47c22d193
